-0.275803178548813,-0.5449360013008117,0,-0.004617630784094482,0.012482735185687068,-0.489236423903031,-0.8720497161659624
-0.2747585475444795,-0.5468478202819823,0,-0.004627091763768417,0.01248677436842678,-0.48923617102193995,-0.8720498004596594
-0.27368903160095226,-0.5487788319587706,0,-0.004637249154259542,0.012491695012990427,-0.4892387630531234,-0.8720481356591433
-0.2722908854484559,-0.5512655973434447,0,-0.004646066406676922,0.01249362652403234,-0.4892308394456033,-0.8720524346376913
-0.27106863260269176,-0.5533825755119323,0,-0.004649544838768087,0.01250103383265813,-0.48922101922990036,-0.8720578715811493
-0.26984065771102916,-0.5554786324501036,0,-0.004648217871584503,0.01250193801426759,-0.48921090398625766,-0.8720636035525469
-0.2686249315738679,-0.5575340390205382,0,-0.004654320603539978,0.012502047991200424,-0.4891993768231899,-0.8720699888000961
-0.2672817409038545,-0.559757888317108,0,-0.0046614483600221305,0.012500606108000195,-0.48918926157954734,-0.8720757207714938
-0.26589864492416393,-0.5620083808898925,0,-0.004661794425161074,0.012504792146165188,-0.48918572124427245,-0.8720775752328281
-0.2644154429435731,-0.5643891096115111,0,-0.004664419712842148,0.012504787865625885,-0.48917297182259784,-0.8720846769768021
-0.26245248317718517,-0.5674850344657897,0,-0.004662235649981423,0.012501802354098946,-0.4891582836458918,-0.8720930431262316
-0.260829657316208,-0.5699899792671203,0,-0.004665935023755016,0.01250015105374518,-0.4891497067622198,-0.8720979110872347
-0.25919508934021007,-0.5724656581878661,0,-0.004666453956827306,0.012493962052459158,-0.48915086580055395,-0.8720973421047797
-0.257449507713318,-0.575076937675476,0,-0.004679491820996348,0.012484455303941919,-0.48916572256465396,-0.8720890602490473
-0.2556843459606172,-0.5776829719543456,0,-0.004681979143602999,0.012483129653847349,-0.4891804318147843,-0.8720806730261937
-0.25385242700576793,-0.5803728699684142,0,-0.004681361758126765,0.012480031531209546,-0.4892018634872521,-0.8720687665414893
-0.25146913528442394,-0.5838397741317748,0,-0.0046734193820882385,0.012480411182118397,-0.48922949074645095,-0.8720533618683586
-0.24954286217689528,-0.586632490158081,0,-0.004668325540318993,0.012483334461189334,-0.48924335705961103,-0.872045480407687
-0.24764144420623793,-0.5893684029579163,0,-0.004671625506848494,0.012481517536891808,-0.4892713004201738,-0.8720298439268895
-0.24568511545658125,-0.5921661257743835,0,-0.004680243549552209,0.0124783943895627,-0.48929540841752206,-0.872016272641669
-0.24374723434448256,-0.594916582107544,0,-0.004676085828801061,0.012475342365040455,-0.48930708309455956,-0.8720098241738469
-0.24131174385547652,-0.5983587503433228,0,-0.004652960709130994,0.012485808942178078,-0.4893212022888107,-0.8720018584194783
-0.23930326104164137,-0.6011844277381897,0,-0.0046541747359314595,0.012483620269505797,-0.4893310646513622,-0.8719963793291718
-0.2373270690441133,-0.6039450168609619,0,-0.004656499398044639,0.012479661099923803,-0.4893382717624576,-0.8719924596722604
-0.23539143800735488,-0.606630802154541,0,-0.00464471902461359,0.012477726625431606,-0.4893595769943798,-0.8719805110407075
-0.23342472314834609,-0.6093764305114746,0,-0.004622240266378108,0.012478753954864058,-0.489370724835811,-0.8719743365274008
-0.23151218891143813,-0.6120540499687195,0,-0.00462111020400241,0.012487682501303289,-0.48937443375848,-0.8719721448912782
-0.2291185408830644,-0.6154000759124756,0,-0.0046164049034928736,0.01248212899546747,-0.4893743283913587,-0.8719724188457935
-0.22713211178779616,-0.6181669235229492,0,-0.004602829337733063,0.012486491523560602,-0.489389543403671,-0.8719637787418486
